metric_id,store_id,year,month,total_sales,total_customers,avg_daily_sales,max_daily_sales,promo_days,promo_sales_lift,open_days
18023,410,2013,12,183819.00,22127,7659.13,14653.00,10,63.20,24
18024,437,2013,3,197855.00,19515,7914.20,13547.00,14,10.55,25
18025,1037,2015,5,154949.00,19298,6736.91,9496.00,10,16.33,23
18026,519,2014,4,127726.00,13628,5321.92,8401.00,11,45.69,24
18027,226,2013,7,188503.00,18073,6981.59,11513.00,13,63.70,27
18028,98,2015,2,124362.00,10938,5181.75,6827.00,10,32.08,24
18029,586,2014,8,404612.00,63476,15562.00,20184.00,11,22.07,26
18030,785,2014,8,170953.00,14691,6575.12,10857.00,11,32.16,26
18031,613,2013,9,153327.00,23308,6133.08,8805.00,10,34.55,25
18032,560,2015,4,354346.00,41209,14764.42,21487.00,11,34.92,24
18033,962,2013,9,144202.00,21068,5768.08,11202.00,10,64.71,25
18034,703,2013,8,82412.00,8775,3052.30,5698.00,12,71.99,27
18035,983,2013,3,311768.00,41605,12470.72,18696.00,14,26.03,25
18036,1108,2015,5,131188.00,13044,5703.83,10001.00,10,76.01,23
18037,707,2014,5,202866.00,22543,8114.64,13928.00,11,43.25,25
18038,906,2014,5,269534.00,32531,10781.36,18124.00,11,33.40,25
18039,16,2014,1,187260.00,21130,7490.40,13133.00,9,47.94,25
18040,932,2013,8,186325.00,18357,6900.93,9683.00,12,38.33,27
18041,1105,2015,5,128256.00,13714,5576.35,8597.00,10,24.00,23
18042,1014,2014,9,332999.00,36804,12807.65,24548.00,12,88.18,26
18043,771,2013,9,153866.00,16014,6154.64,10200.00,10,37.91,25
18044,759,2015,4,187919.00,19386,7829.96,11903.00,11,75.67,24
18045,973,2014,10,179804.00,22358,6915.54,12003.00,12,43.18,26
18046,835,2014,3,131147.00,16941,5044.12,9410.00,11,60.93,26
18047,104,2013,12,277215.00,34026,11550.63,15536.00,10,13.12,24
18048,542,2013,8,156896.00,13485,6034.46,8803.00,11,51.01,26
18049,164,2013,1,149670.00,15843,5756.54,10821.00,10,72.85,26
18050,650,2013,12,176473.00,18011,7353.04,10033.00,10,22.15,24
18051,1049,2013,9,95849.00,15534,3833.96,5264.00,10,24.05,25
18052,559,2014,6,144377.00,18494,6015.71,12427.00,11,91.50,24
18053,363,2014,2,166428.00,22285,6934.50,10658.00,10,27.24,24
18054,904,2013,6,160818.00,14012,6432.72,8499.00,10,12.41,25
18055,132,2015,3,193179.00,17040,7429.96,11817.00,12,33.19,26
18056,946,2014,6,99651.00,12721,4332.65,6727.00,10,61.03,23
18057,750,2014,4,126926.00,10128,5288.58,7911.00,11,43.55,24
18058,517,2013,4,132617.00,15617,5304.68,8062.00,12,51.79,25
18059,443,2015,4,133707.00,12279,5571.13,9117.00,11,59.94,24
18060,405,2015,3,121068.00,12950,4656.46,8774.00,12,91.07,26
18061,507,2014,11,221212.00,16698,9217.17,15861.00,15,33.28,24
18062,465,2013,9,174490.00,14260,6979.60,11066.00,10,40.07,25
18063,830,2015,6,174571.00,14193,6714.27,12066.00,12,78.88,26
18064,120,2014,9,181858.00,16434,6994.54,11118.00,12,48.76,26
18065,1106,2014,5,115398.00,13414,4615.92,7057.00,11,47.27,25
18066,52,2014,1,197936.00,13483,7917.44,12427.00,9,50.96,25
18067,458,2013,8,188406.00,18047,6978.00,9895.00,12,16.54,27
18068,732,2013,8,242878.00,28162,7834.77,11664.00,12,29.52,31
18069,357,2013,5,183530.00,25165,7647.08,10960.00,12,44.22,24
18070,323,2014,6,175898.00,14898,7647.74,10343.00,10,35.82,23
18071,599,2014,1,225150.00,20166,8659.62,12908.00,10,14.44,26
18072,944,2013,2,178966.00,28686,7456.92,10814.00,10,18.39,24
18073,1054,2014,12,196894.00,17871,7875.76,12344.00,10,65.22,25
18074,489,2014,2,170807.00,15508,7116.96,14361.00,10,100.96,24
18075,692,2013,12,184323.00,21395,7680.13,14761.00,10,74.69,24
18076,1012,2013,9,144652.00,12757,5786.08,9093.00,10,28.53,25
18077,667,2014,9,219395.00,20171,8438.27,14337.00,12,44.42,26
18078,160,2014,4,146438.00,14204,6101.58,9882.00,11,53.90,24
18079,305,2013,10,111058.00,11127,4271.46,7053.00,10,31.56,26
18080,345,2013,7,133739.00,14346,4953.30,7762.00,13,58.37,27
18081,505,2013,5,108796.00,13965,4730.26,6605.00,11,46.35,23
18082,670,2015,7,184338.00,19019,6827.33,9980.00,13,44.77,27
18083,531,2015,4,132429.00,15645,5517.88,7994.00,11,25.96,24
18084,786,2014,8,92017.00,14150,3539.12,5519.00,11,66.46,26
18085,986,2014,3,114394.00,14898,6020.74,12896.00,10,69.34,19
18086,852,2013,10,111760.00,14280,4298.46,6888.00,10,39.43,26
18087,1078,2015,4,178379.00,13635,7432.46,10573.00,11,60.78,24
18088,879,2014,4,92084.00,8621,3836.83,5749.00,11,43.39,24
18089,186,2013,12,112309.00,11043,4679.54,7451.00,10,41.82,24
18090,572,2015,3,182338.00,14917,7013.00,12918.00,12,52.94,26
18091,1109,2015,3,132015.00,11733,5077.50,9024.00,12,54.90,26
18092,123,2015,7,225366.00,25349,8346.89,12738.00,13,64.61,27
18093,966,2014,11,128184.00,15673,5341.00,7679.00,15,37.87,24
18094,625,2013,8,150496.00,15306,5573.93,9790.00,12,57.01,27
18095,665,2013,4,207213.00,32919,8288.52,12561.00,12,54.91,25
18096,290,2013,1,163816.00,16740,6300.62,11651.00,10,66.36,26
18097,175,2015,1,144073.00,17060,5541.27,7431.00,15,17.99,26
18098,1072,2013,11,162552.00,15414,6502.08,10050.00,10,49.88,25
18099,118,2013,4,159694.00,14566,6653.92,11848.00,11,34.74,24
18100,283,2015,6,201535.00,18735,8061.40,11894.00,11,30.94,25
18101,562,2015,3,563478.00,95675,18176.71,23107.00,12,17.08,31
18102,722,2015,1,244228.00,38630,9393.38,12941.00,15,25.35,26
18103,102,2014,1,165333.00,26025,6358.96,11692.00,10,65.35,26
18104,1064,2013,4,223758.00,26675,8950.32,13926.00,12,28.80,25
18105,409,2013,1,122259.00,12348,4702.27,6219.00,10,27.18,26
18106,732,2015,2,99192.00,11310,4133.00,5287.00,10,20.06,24
18107,734,2015,1,146477.00,13600,5633.73,9615.00,15,79.57,26
18108,151,2014,8,159403.00,15847,6130.88,9031.00,11,40.58,26
18109,12,2014,6,182962.00,21968,7623.42,14265.00,11,59.43,24
18110,471,2014,6,171042.00,14202,7436.61,10119.00,10,35.68,23
18111,332,2014,3,94864.00,13127,3648.62,6640.00,11,72.11,26
18112,78,2013,9,83353.00,11571,3334.12,5768.00,10,52.71,25
18113,577,2013,7,137844.00,16613,5105.33,7904.00,13,49.11,27
18114,796,2013,2,154422.00,14997,6434.25,11061.00,10,57.78,24
18115,240,2013,1,118763.00,11511,4567.81,7030.00,10,30.40,26
18116,998,2014,2,102500.00,13031,4270.83,6178.00,10,30.26,24
18117,964,2013,8,246856.00,36734,9142.81,15592.00,12,36.50,27
18118,587,2013,7,250484.00,18081,9277.19,14962.00,13,33.24,27
18119,785,2013,7,149116.00,13762,5522.81,9459.00,13,52.80,27
18120,627,2013,3,141566.00,15220,5662.64,8258.00,14,27.71,25
18121,130,2013,2,116889.00,13876,4870.38,6370.00,10,22.27,24
18122,787,2013,2,221673.00,26276,9236.38,13586.00,10,33.18,24
18123,135,2015,5,151747.00,13388,6597.70,9069.00,10,4.29,23
18124,419,2014,11,140152.00,21978,5606.08,7906.00,15,36.35,25
18125,172,2014,5,166904.00,21298,6676.16,8754.00,11,11.90,25
18126,138,2013,11,186440.00,18153,7457.60,11990.00,9,61.01,25
18127,956,2013,1,98065.00,12855,3771.73,6816.00,10,48.78,26
18128,345,2015,1,119295.00,12238,4771.80,7246.00,14,56.44,25
18129,111,2014,12,210523.00,17306,8420.92,13246.00,10,31.93,25
18130,468,2013,8,187647.00,21945,6949.89,10571.00,12,11.06,27
18131,1107,2015,4,154886.00,16233,6453.58,10433.00,11,65.48,24
18132,574,2015,2,201725.00,15051,8405.21,11987.00,10,29.33,24
18133,892,2015,1,191546.00,19401,7367.15,10972.00,15,85.74,26
18134,855,2013,10,143359.00,15761,5513.81,8598.00,10,39.50,26
18135,1016,2013,3,148358.00,13554,5934.32,9432.00,14,53.72,25
18136,522,2015,7,234290.00,17805,8677.41,12628.00,13,21.54,27
18137,211,2015,6,374173.00,40673,14391.27,23630.00,12,55.96,26
18138,293,2015,6,164598.00,20385,6330.69,9853.00,12,66.64,26
18139,894,2013,6,176532.00,19899,10384.24,23713.00,9,92.43,17
18140,110,2014,10,109167.00,13947,4198.73,5758.00,12,21.05,26
18141,100,2014,2,177555.00,15858,7398.13,9958.00,10,23.56,24
18142,949,2015,4,133414.00,12114,5558.92,9526.00,11,84.81,24
18143,136,2013,12,178647.00,12807,7443.63,13341.00,10,71.91,24
18144,360,2013,5,175964.00,19187,7331.83,10205.00,12,43.14,24
18145,680,2013,2,124135.00,19435,5172.29,7086.00,10,1.87,24
18146,680,2015,7,146884.00,20553,5440.15,7233.00,13,20.91,27
18147,244,2014,3,128751.00,13594,4951.96,10210.00,11,62.04,26
18148,682,2013,12,391020.00,57096,12613.55,22052.00,10,97.81,31
18149,497,2014,10,228215.00,28618,8777.50,11309.00,12,25.10,26
18150,608,2014,1,222673.00,22899,8906.92,19985.00,9,70.24,25
18151,295,2013,10,122987.00,16170,4730.27,7112.00,10,26.75,26
18152,156,2013,8,185890.00,19826,6884.81,12361.00,12,104.32,27
18153,1052,2013,6,168330.00,18307,6733.20,10662.00,10,37.26,25
18154,441,2015,6,181837.00,19089,7273.48,10714.00,11,43.52,25
18155,268,2014,9,119082.00,14918,4580.08,7522.00,12,73.08,26
18156,557,2014,7,112093.00,17138,4151.59,6560.00,13,60.15,27
18157,850,2013,12,181874.00,18073,7578.08,14094.00,10,44.27,24
18158,930,2013,9,177921.00,30071,7116.84,12162.00,10,20.35,25
18159,1057,2015,7,168037.00,16123,6223.59,8019.00,13,25.91,27
18160,918,2015,5,122574.00,12873,5329.30,7888.00,10,47.96,23
18161,1042,2014,11,102443.00,13521,4268.46,7461.00,15,56.65,24
18162,716,2014,5,145622.00,11517,5824.88,8513.00,11,18.60,25
18163,840,2013,12,217241.00,29446,9051.71,14380.00,10,52.11,24
18164,655,2014,11,214567.00,17752,8940.29,15946.00,15,33.07,24
18165,453,2013,10,215856.00,26448,6963.10,10676.00,10,36.54,31
18166,314,2013,8,131087.00,14858,4855.07,8864.00,12,51.89,27
18167,824,2014,9,184767.00,24546,7106.42,10952.00,12,48.45,26
18168,1076,2015,5,100370.00,14439,4363.91,6418.00,10,21.13,23
18169,504,2014,12,195206.00,25514,7808.24,11244.00,10,22.64,25
18170,1016,2014,7,134450.00,12331,4979.63,8476.00,13,77.53,27
18171,877,2014,5,154406.00,21847,5938.69,8903.00,11,28.24,26
18172,681,2014,1,86217.00,11809,3316.04,5825.00,10,48.86,26
18173,490,2014,3,207082.00,27757,7964.69,10897.00,11,7.21,26
18174,236,2013,9,162363.00,20331,6494.52,9077.00,10,43.52,25
18175,1050,2013,7,197343.00,13582,7309.00,10936.00,13,49.41,27
18176,663,2013,5,69974.00,10643,3042.35,4220.00,11,1.30,23
18177,288,2013,2,127026.00,9626,5292.75,8791.00,10,37.77,24
18178,512,2015,6,192911.00,43329,6430.37,9859.00,12,16.54,30
18179,577,2014,11,128240.00,13916,5129.60,7926.00,15,37.16,25
18180,469,2014,7,303371.00,38258,11235.96,16387.00,13,39.98,27
18181,330,2014,5,100207.00,10601,4008.28,6245.00,11,24.16,25
18182,1010,2013,10,206705.00,19567,7950.19,11074.00,10,21.78,26
18183,396,2013,7,272489.00,29068,10092.19,15998.00,13,71.58,27
18184,798,2013,1,184095.00,23496,7080.58,13510.00,10,58.04,26
18185,641,2014,5,141119.00,13375,5644.76,9045.00,11,53.97,25
18186,1104,2014,6,137689.00,10416,5986.48,9960.00,10,47.50,23
18187,675,2013,4,123639.00,12955,4945.56,7519.00,12,57.30,25
18188,760,2015,5,195101.00,30013,8482.65,11652.00,10,-3.91,23
18189,640,2015,2,268317.00,20156,11179.88,16109.00,10,26.49,24
18190,506,2014,10,188571.00,21377,7252.73,10967.00,12,38.66,26
18191,558,2014,5,83326.00,11811,3333.04,5019.00,11,29.31,25
18192,623,2013,10,213253.00,21100,8202.04,24888.00,10,16.46,26
18193,783,2013,9,157070.00,16320,6282.80,9091.00,10,34.17,25
18194,278,2014,9,178645.00,20302,6870.96,10971.00,12,44.02,26
18195,600,2015,6,190482.00,16146,7326.23,11269.00,12,49.07,26
18196,964,2014,12,287863.00,37476,11514.52,17326.00,10,40.06,25
18197,666,2014,9,171257.00,16517,6586.81,9918.00,12,54.08,26
18198,561,2014,4,171565.00,17159,7148.54,10851.00,11,49.03,24
18199,441,2014,2,148440.00,16590,6185.00,9194.00,10,28.12,24
18200,997,2014,1,133873.00,10944,5148.96,8986.00,10,60.93,26
18201,270,2013,6,224724.00,28916,8988.96,13346.00,10,25.49,25
18202,131,2013,3,152096.00,16211,6083.84,8268.00,14,34.11,25
18203,786,2013,1,83818.00,14202,3223.77,5604.00,10,77.30,26
18204,54,2015,4,204108.00,17927,8504.50,13182.00,11,48.59,24
18205,890,2015,2,136069.00,10581,5669.54,8669.00,10,33.15,24
18206,652,2015,1,177026.00,17804,6808.69,11707.00,15,65.39,26
18207,389,2014,6,251276.00,30817,10469.83,15823.00,11,45.59,24
18208,734,2013,7,163825.00,15541,6067.59,10992.00,13,100.90,27
18209,436,2013,3,140169.00,15982,5606.76,9097.00,14,62.09,25
18210,2,2014,4,122853.00,14424,5118.88,7714.00,11,68.35,24
18211,966,2013,7,131568.00,16435,4872.89,6717.00,13,43.92,27
18212,347,2013,5,108311.00,8793,4709.17,7294.00,11,14.20,23
18213,128,2013,3,162385.00,12788,6495.40,10176.00,14,22.03,25
18214,945,2013,2,98003.00,12781,4083.46,5396.00,10,28.23,24
18215,352,2015,7,185010.00,17010,6852.22,8884.00,13,29.27,27
18216,213,2015,5,200951.00,16060,8737.00,11709.00,10,21.94,23
18217,737,2014,10,153191.00,22940,5891.96,9557.00,12,32.93,26
18218,14,2014,5,138040.00,15508,5521.60,8089.00,11,48.57,25
18219,171,2014,4,211874.00,21944,8828.08,13997.00,11,68.49,24
18220,694,2013,10,197003.00,19811,7577.04,11211.00,10,15.66,26
18221,678,2013,3,175678.00,20535,7027.12,11737.00,14,46.80,25
18222,105,2015,1,125401.00,14845,5016.04,8990.00,14,50.71,25
18223,963,2015,1,283983.00,26124,10922.42,19509.00,15,109.97,26
18224,349,2014,10,212332.00,22100,8166.62,10162.00,12,7.68,26
18225,746,2013,5,128377.00,11463,5581.61,10100.00,11,45.31,23
18226,831,2015,7,324903.00,39391,12033.44,17912.00,13,51.39,27
18227,951,2015,3,223498.00,20194,8596.08,15074.00,12,47.74,26
18228,176,2015,1,133614.00,15708,5139.00,9076.00,15,71.14,26
18229,976,2014,11,179327.00,18199,7471.96,12823.00,15,63.87,24
18230,988,2014,2,105012.00,16201,4375.50,6725.00,10,29.91,24
18231,456,2013,10,149915.00,22193,5765.96,8969.00,10,31.23,26
18232,119,2013,4,142724.00,16509,5708.96,8247.00,12,42.97,25
18233,239,2013,1,100202.00,9975,3853.92,6067.00,10,30.06,26
18234,82,2014,5,228273.00,21511,9130.92,13831.00,11,54.25,25
18235,242,2014,4,100710.00,9099,4196.25,7697.00,11,77.63,24
18236,307,2013,9,64119.00,7469,2564.76,4482.00,10,81.19,25
18237,69,2013,8,254484.00,32116,9425.33,12916.00,12,39.20,27
18238,467,2013,8,350407.00,43450,12978.04,18943.00,12,29.86,27
18239,905,2013,6,241012.00,35908,9640.48,15445.00,10,32.05,25
18240,507,2013,4,196917.00,16063,7876.68,12916.00,12,44.48,25
18241,948,2014,5,231386.00,57715,7464.06,12206.00,12,5.55,31
18242,1068,2014,3,107528.00,7711,4135.69,6867.00,11,22.62,26
18243,79,2013,8,134696.00,13712,4988.74,9252.00,12,52.55,27
18244,895,2013,7,248563.00,23571,9206.04,13168.00,13,26.88,27
18245,199,2013,5,176434.00,14551,7671.04,12559.00,11,42.04,23
18246,736,2013,5,121162.00,11877,5267.91,7292.00,11,24.10,23
18247,558,2013,1,78932.00,11364,3035.85,4424.00,10,50.13,26
18248,125,2015,6,314445.00,40432,12094.04,19505.00,12,51.20,26
18249,284,2015,6,144107.00,11182,5764.28,9336.00,11,56.40,25
18250,723,2015,2,173740.00,14007,7239.17,9774.00,10,23.77,24
18251,683,2013,12,279941.00,24357,11664.21,18690.00,10,64.11,24
18252,666,2013,5,166684.00,15329,7247.13,13353.00,11,40.88,23
18253,52,2015,5,157156.00,10436,6832.87,9241.00,10,24.16,23
18254,961,2015,2,150731.00,16099,6280.46,8644.00,10,21.88,24
18255,918,2013,11,136696.00,14265,5467.84,8047.00,9,51.74,25
18256,67,2013,9,172922.00,18632,6916.88,13082.00,10,61.59,25
18257,529,2015,5,192282.00,18467,8360.09,11167.00,10,15.37,23
18258,179,2014,11,199515.00,25174,8313.13,13619.00,15,36.54,24
18259,1053,2013,7,237573.00,26970,8799.00,14752.00,13,78.32,27
18260,840,2015,6,171245.00,25068,6586.35,10495.00,12,51.41,26
18261,936,2014,7,176973.00,22211,6554.56,8738.00,13,26.33,27
18262,841,2013,12,95445.00,11471,3976.88,7020.00,10,68.76,24
18263,963,2013,7,300201.00,28018,11118.56,19419.00,13,89.48,27
18264,824,2013,5,132269.00,16119,5511.21,7707.00,12,29.33,24
18265,291,2013,2,179619.00,19348,7484.13,14272.00,10,52.46,24
18266,169,2014,5,206838.00,19145,8273.52,11566.00,11,31.29,25
18267,880,2015,2,177600.00,19045,7400.00,10104.00,10,23.03,24
18268,398,2014,6,132390.00,14715,5516.25,11315.00,11,52.36,24
18269,337,2014,11,137021.00,10087,5480.84,7792.00,15,3.93,25
18270,454,2013,11,143241.00,17764,5509.27,9201.00,10,60.26,26
18271,998,2015,6,116833.00,13601,4673.32,6239.00,11,41.97,25
18272,875,2014,6,113050.00,10799,4915.22,8516.00,10,74.73,23
18273,135,2013,11,146432.00,13381,5632.00,7991.00,10,19.20,26
18274,664,2014,10,127769.00,15468,5110.76,7739.00,12,39.08,25
18275,383,2013,10,433744.00,56226,16682.46,23699.00,10,18.95,26
18276,612,2013,11,173426.00,10630,6937.04,9678.00,10,19.59,25
18277,758,2015,6,123730.00,15484,4949.20,7854.00,11,49.28,25
18278,915,2014,1,149799.00,12533,5991.96,8318.00,9,17.88,25
18279,266,2014,11,117939.00,13694,4914.13,6857.00,15,39.08,24
18280,822,2014,10,184497.00,15708,7096.04,10061.00,12,37.76,26
18281,933,2014,7,189016.00,23577,7000.59,10046.00,13,54.38,27
18282,423,2013,6,329649.00,61146,10988.30,16202.00,10,2.15,30
18283,653,2014,12,187453.00,15043,7498.12,11612.00,10,40.09,25
18284,483,2013,12,152151.00,18292,6339.63,11681.00,10,86.53,24
18285,148,2013,5,214892.00,20483,8953.83,11712.00,12,22.92,24
18286,53,2013,4,122685.00,14023,4907.40,6915.00,12,47.04,25
18287,888,2015,4,221886.00,19808,9245.25,13593.00,11,33.15,24
18288,176,2014,11,139622.00,16246,5817.58,9478.00,15,65.90,24
18289,114,2014,5,137288.00,15502,5491.52,8048.00,11,22.86,25
18290,535,2013,7,226925.00,26037,8404.63,13806.00,13,56.08,27
18291,596,2014,8,119525.00,20074,4597.12,6157.00,11,26.33,26
18292,615,2014,8,228817.00,28520,8800.65,14429.00,11,43.18,26
18293,261,2014,2,289701.00,22149,12070.88,22472.00,10,89.28,24
18294,430,2015,7,246427.00,19514,9126.93,12668.00,13,20.98,27
18295,449,2015,7,282120.00,38152,10448.89,15058.00,13,40.62,27
18296,808,2014,2,163791.00,13583,6824.63,9833.00,10,45.47,24
18297,695,2013,5,128505.00,12755,5587.17,9513.00,11,76.83,23
18298,643,2013,10,186881.00,24576,7187.73,10518.00,10,32.47,26
18299,7,2013,7,276280.00,30181,10232.59,17567.00,13,55.29,27
18300,1029,2015,2,128570.00,18006,5357.08,8773.00,10,56.85,24
18301,934,2015,1,170093.00,16654,6542.04,9076.00,15,30.52,26
18302,49,2014,7,200573.00,14541,7428.63,10161.00,13,31.41,27
18303,369,2014,5,161804.00,14092,6472.16,8941.00,11,21.53,25
18304,648,2014,3,167466.00,16377,6441.00,10194.00,11,37.94,26
18305,1030,2013,12,119925.00,9865,4996.88,10078.00,10,84.14,24
18306,256,2013,8,277365.00,34861,10272.78,17142.00,12,46.53,27
18307,394,2013,8,210371.00,17113,7791.52,11846.00,12,48.35,27
18308,756,2014,7,432789.00,60971,16029.22,20971.00,13,29.01,27
18309,916,2014,5,135454.00,17321,5418.16,8167.00,11,24.06,25
18310,6,2014,2,118179.00,14075,4924.13,7748.00,10,45.55,24
18311,280,2014,2,140355.00,12339,5848.13,8535.00,10,29.07,24
18312,922,2013,8,187366.00,18337,6939.48,9726.00,12,25.04,27
18313,1082,2013,7,185128.00,27437,6856.59,10074.00,13,51.28,27
18314,388,2014,6,250450.00,26197,10889.13,17822.00,10,60.06,23
18315,553,2014,2,153296.00,14604,6387.33,10474.00,10,-1.40,24
18316,96,2013,9,121994.00,13387,4879.76,9036.00,10,96.57,25
18317,375,2013,8,231194.00,20586,8562.74,15960.00,12,101.39,27
18318,43,2015,6,176956.00,15295,7078.24,11757.00,11,74.52,25
18319,387,2015,1,236902.00,29619,9111.62,14557.00,15,48.14,26
18320,661,2015,1,183524.00,14800,7058.62,9680.00,15,12.54,26
18321,799,2014,6,250469.00,22119,10889.96,16763.00,10,47.84,23
18322,142,2014,3,117397.00,14596,4515.27,7799.00,11,26.44,26
18323,803,2013,9,146185.00,12325,5847.40,9938.00,10,48.26,25
18324,1106,2013,4,110478.00,13412,4419.12,6936.00,12,42.66,25
18325,449,2013,2,262315.00,37233,10929.79,14949.00,10,32.76,24
18326,468,2013,2,153539.00,18572,6397.46,10780.00,10,2.97,24
18327,90,2014,8,212129.00,27112,8158.81,11834.00,11,32.52,26
18328,397,2013,7,147393.00,19985,5459.00,8848.00,13,71.43,27
18329,814,2013,5,208095.00,17459,8670.63,13123.00,12,57.06,24
18330,855,2013,4,138189.00,15131,5527.56,9932.00,12,54.35,25
18331,62,2013,2,147417.00,16613,6142.38,10008.00,10,61.37,24
18332,841,2015,6,68947.00,9831,2651.81,4396.00,12,68.19,26
18333,203,2015,5,166336.00,21407,7232.00,9303.00,10,12.70,23
18334,86,2015,4,121820.00,14841,5075.83,7092.00,11,50.99,24
18335,1076,2014,4,88205.00,13569,3675.21,6355.00,11,50.01,24
18336,267,2013,5,227347.00,27695,9472.79,14022.00,12,2.81,24
18337,427,2013,3,227321.00,22138,9092.84,15538.00,14,54.36,25
18338,495,2015,5,127564.00,9679,5546.26,7397.00,10,32.01,23
18339,1053,2015,1,226264.00,25114,8702.46,14021.00,15,53.23,26
18340,233,2014,5,241035.00,26474,9641.40,14148.00,11,24.74,25
18341,529,2014,4,193665.00,18853,8069.38,12451.00,11,44.77,24
18342,416,2013,7,287123.00,36068,10634.19,16819.00,13,50.50,27
18343,860,2015,7,179672.00,21100,6654.52,9063.00,13,32.57,27
18344,67,2015,3,215765.00,21459,8298.65,14267.00,12,58.68,26
18345,363,2015,3,188465.00,24229,7248.65,10650.00,12,35.69,26
18346,642,2015,1,92621.00,12271,3562.35,4870.00,15,25.85,26
18347,639,2014,7,126589.00,12556,4688.48,7374.00,13,66.04,27
18348,302,2014,1,86255.00,7678,3317.50,5997.00,10,57.40,26
18349,308,2013,4,246078.00,24589,9843.12,14659.00,12,48.81,25
18350,313,2015,7,195365.00,18432,7235.74,11730.00,13,55.70,27
18351,614,2015,4,164397.00,22678,6849.88,8763.00,11,23.45,24
18352,633,2015,4,183413.00,13630,7642.21,10939.00,11,14.02,24
18353,222,2014,9,125660.00,14420,4833.08,9039.00,12,72.61,26
18354,231,2014,6,109657.00,9025,4767.70,6961.00,10,52.57,23
18355,252,2014,6,260527.00,19214,11327.26,19756.00,10,67.95,23
18356,689,2014,3,171615.00,17543,6600.58,10920.00,11,54.57,26
18357,691,2014,1,206679.00,15383,7949.19,13209.00,10,49.65,26
18358,576,2013,6,164576.00,23194,6583.04,10530.00,10,34.97,25
18359,996,2013,2,133064.00,15124,5544.33,11344.00,10,67.84,24
18360,40,2013,1,119004.00,16350,4577.08,6735.00,10,28.09,26
18361,1020,2015,6,224126.00,25925,8965.04,12133.00,11,34.11,25
18362,341,2014,8,133730.00,18368,5143.46,7543.00,11,36.73,26
18363,1078,2014,3,176740.00,13694,6797.69,13360.00,11,68.71,26
18364,347,2013,11,115242.00,9116,4609.68,6932.00,10,-1.41,25
18365,29,2013,7,178610.00,15894,6615.19,11712.00,13,70.61,27
18366,189,2013,6,212427.00,20224,8497.08,11517.00,10,24.41,25
